_id,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
6a1dc27d98be8b62b696bbe4,36.0,male,High School,70889.0,14,MORTGAGE,21600.0,PERSONAL,6.54,0.3,14.0,603,Yes,0
6a1dc27d98be8b62b6966b95,22.0,male,Master,78875.0,2,MORTGAGE,10000.0,VENTURE,11.11,0.13,3.0,681,Yes,0
6a1dc27d98be8b62b6964b62,23.0,male,Bachelor,21169.0,2,RENT,1950.0,DEBTCONSOLIDATION,10.37,0.09,2.0,665,Yes,0
6a1dc27d98be8b62b696a7e8,27.0,female,Associate,103126.0,3,MORTGAGE,12000.0,EDUCATION,6.62,0.12,10.0,629,Yes,0
6a1dc27d98be8b62b69659c2,22.0,male,Bachelor,60109.0,0,RENT,5000.0,EDUCATION,15.62,0.08,4.0,588,No,1
6a1dc27d98be8b62b696e929,24.0,male,Master,20079.0,0,RENT,2026.0,HOMEIMPROVEMENT,15.23,0.1,4.0,611,No,1
6a1dc27d98be8b62b696e879,25.0,female,Bachelor,71995.0,0,RENT,7955.0,PERSONAL,6.64,0.11,4.0,708,Yes,0
6a1dc27d98be8b62b6966699,23.0,male,Master,73292.0,0,OWN,5000.0,MEDICAL,6.03,0.07,3.0,725,Yes,0
6a1dc27d98be8b62b6965458,22.0,female,High School,49134.0,1,MORTGAGE,9875.0,MEDICAL,7.9,0.2,4.0,635,No,0
6a1dc27d98be8b62b6967312,22.0,male,Associate,61055.0,3,RENT,10200.0,EDUCATION,15.21,0.17,4.0,649,Yes,0
6a1dc27d98be8b62b6966bc1,22.0,female,High School,79009.0,0,MORTGAGE,13000.0,PERSONAL,14.35,0.16,4.0,591,Yes,0
6a1dc27d98be8b62b696d399,25.0,female,High School,162996.0,4,MORTGAGE,25000.0,MEDICAL,8.08,0.15,3.0,675,No,0
6a1dc27d98be8b62b6968e65,31.0,male,High School,16433.0,9,RENT,1750.0,MEDICAL,6.76,0.11,10.0,642,No,0
6a1dc27d98be8b62b696e31e,23.0,female,Bachelor,37116.0,1,RENT,3600.0,VENTURE,10.5,0.1,3.0,638,Yes,0
6a1dc27d98be8b62b696854d,23.0,female,Associate,30041.0,3,RENT,14075.0,VENTURE,11.01,0.47,4.0,703,No,1
6a1dc27d98be8b62b6967ca8,24.0,female,Bachelor,127155.0,0,MORTGAGE,9850.0,MEDICAL,9.63,0.08,2.0,671,Yes,0
6a1dc27d98be8b62b69699f2,27.0,male,Bachelor,61086.0,1,MORTGAGE,12000.0,VENTURE,9.32,0.2,8.0,665,Yes,0
6a1dc27d98be8b62b696d4ed,22.0,female,Bachelor,47911.0,0,MORTGAGE,1000.0,MEDICAL,11.01,0.02,3.0,644,No,0
6a1dc27d98be8b62b69683c5,24.0,female,Associate,87439.0,4,RENT,8000.0,HOMEIMPROVEMENT,10.0,0.09,2.0,591,No,0
6a1dc27d98be8b62b69661ee,25.0,female,Bachelor,65329.0,0,OWN,15000.0,EDUCATION,6.03,0.23,3.0,589,Yes,0
6a1dc27d98be8b62b6966479,23.0,male,Bachelor,67987.0,0,MORTGAGE,6000.0,VENTURE,5.99,0.09,2.0,599,No,0
6a1dc27d98be8b62b6966c55,23.0,male,Bachelor,79314.0,0,MORTGAGE,20000.0,VENTURE,15.05,0.25,4.0,582,Yes,0
6a1dc27d98be8b62b696850e,23.0,female,High School,115099.0,3,MORTGAGE,19800.0,EDUCATION,13.22,0.17,4.0,659,No,1
6a1dc27d98be8b62b6969ae5,33.0,male,Bachelor,63354.0,10,MORTGAGE,12000.0,EDUCATION,13.85,0.19,5.0,622,Yes,0
6a1dc27d98be8b62b696c643,22.0,male,Associate,43039.0,0,RENT,3000.0,VENTURE,10.31,0.07,2.0,598,Yes,0
6a1dc27d98be8b62b696a1b1,27.0,male,Bachelor,94865.0,7,RENT,9600.0,HOMEIMPROVEMENT,12.29,0.1,9.0,623,Yes,0
6a1dc27d98be8b62b696cdd2,26.0,female,Associate,133030.0,5,MORTGAGE,20000.0,EDUCATION,8.85,0.15,3.0,632,Yes,0
6a1dc27d98be8b62b6969405,33.0,male,Bachelor,46079.0,12,RENT,4400.0,PERSONAL,11.71,0.1,10.0,657,Yes,0
6a1dc27d98be8b62b696e0c5,36.0,male,Bachelor,49200.0,15,RENT,11235.0,PERSONAL,14.41,0.23,11.0,537,Yes,0
6a1dc27d98be8b62b696715f,24.0,female,Bachelor,54931.0,1,RENT,4000.0,PERSONAL,13.23,0.07,3.0,680,Yes,0
6a1dc27d98be8b62b6969f26,28.0,female,High School,73038.0,9,MORTGAGE,15000.0,MEDICAL,8.94,0.21,9.0,608,Yes,0
6a1dc27d98be8b62b6968510,22.0,female,Master,85042.0,2,OWN,12000.0,PERSONAL,12.53,0.14,4.0,640,No,0
6a1dc27d98be8b62b696bfc6,50.0,female,High School,123368.0,27,MORTGAGE,12000.0,HOMEIMPROVEMENT,14.96,0.1,11.0,670,No,0
6a1dc27d98be8b62b6969824,28.0,female,High School,68672.0,2,RENT,5600.0,DEBTCONSOLIDATION,10.37,0.08,6.0,651,Yes,0
6a1dc27d98be8b62b696601e,22.0,male,High School,33078.0,1,RENT,6250.0,MEDICAL,15.99,0.19,4.0,618,No,1
6a1dc27d98be8b62b6964fff,22.0,male,High School,35446.0,0,MORTGAGE,9000.0,DEBTCONSOLIDATION,11.01,0.25,4.0,588,No,1
6a1dc27d98be8b62b696ddbe,33.0,female,High School,47081.0,12,RENT,10464.0,MEDICAL,11.81,0.22,9.0,674,No,0
6a1dc27d98be8b62b696aa78,28.0,male,Bachelor,116648.0,7,MORTGAGE,6000.0,PERSONAL,12.69,0.05,10.0,707,No,0
6a1dc27d98be8b62b696b7b2,37.0,female,Doctorate,54119.0,13,RENT,1700.0,PERSONAL,10.59,0.03,17.0,736,No,1
6a1dc27d98be8b62b696657a,23.0,male,Bachelor,105323.0,2,RENT,7500.0,DEBTCONSOLIDATION,10.33,0.07,2.0,662,Yes,0
6a1dc27d98be8b62b6968efd,27.0,male,High School,102917.0,8,RENT,2000.0,DEBTCONSOLIDATION,14.22,0.02,9.0,674,No,0
6a1dc27d98be8b62b696b197,28.0,female,Associate,49018.0,4,MORTGAGE,19200.0,DEBTCONSOLIDATION,9.91,0.39,6.0,630,Yes,0
6a1dc27d98be8b62b696f449,30.0,male,Bachelor,59688.0,8,RENT,16000.0,DEBTCONSOLIDATION,13.87,0.27,7.0,626,No,1
6a1dc27d98be8b62b696b290,27.0,male,Bachelor,125553.0,5,RENT,12800.0,HOMEIMPROVEMENT,7.29,0.1,5.0,696,No,0
6a1dc27d98be8b62b696cc26,32.0,male,Bachelor,48999.0,9,RENT,4000.0,MEDICAL,13.58,0.08,7.0,633,No,0
6a1dc27d98be8b62b6969299,30.0,female,Associate,38260.0,5,MORTGAGE,12000.0,VENTURE,14.42,0.31,5.0,594,No,1
6a1dc27d98be8b62b696c45c,27.0,female,Bachelor,44178.0,5,MORTGAGE,14000.0,PERSONAL,13.67,0.32,7.0,587,No,0
6a1dc27d98be8b62b696675d,23.0,female,Master,72918.0,2,MORTGAGE,15000.0,MEDICAL,10.37,0.21,4.0,673,Yes,0
6a1dc27d98be8b62b696520d,26.0,male,Associate,44825.0,0,MORTGAGE,5000.0,MEDICAL,6.03,0.11,2.0,599,No,0
6a1dc27d98be8b62b6967fac,24.0,male,High School,148677.0,1,MORTGAGE,4750.0,PERSONAL,10.99,0.03,3.0,599,Yes,0
6a1dc27d98be8b62b696e2b3,25.0,female,Bachelor,58494.0,4,MORTGAGE,12000.0,MEDICAL,11.33,0.21,3.0,551,Yes,0
6a1dc27d98be8b62b696e6f5,26.0,male,Bachelor,46276.0,3,RENT,8000.0,MEDICAL,13.56,0.17,6.0,690,No,0
6a1dc27d98be8b62b6968444,26.0,male,Master,199247.0,2,MORTGAGE,20000.0,EDUCATION,13.22,0.1,2.0,659,Yes,0
6a1dc27d98be8b62b696bd3e,36.0,female,High School,84920.0,13,MORTGAGE,2500.0,VENTURE,17.04,0.03,14.0,603,Yes,0
6a1dc27d98be8b62b696d294,29.0,female,Master,49199.0,7,MORTGAGE,10000.0,PERSONAL,8.28,0.2,9.0,719,Yes,0
6a1dc27d98be8b62b696933d,27.0,male,High School,47103.0,4,MORTGAGE,15000.0,DEBTCONSOLIDATION,12.68,0.32,5.0,685,Yes,0
6a1dc27d98be8b62b696e77b,23.0,female,Bachelor,51147.0,0,MORTGAGE,3500.0,PERSONAL,9.7,0.07,3.0,696,No,0
6a1dc27d98be8b62b696ee21,29.0,male,Bachelor,91220.0,5,MORTGAGE,4889.0,EDUCATION,15.56,0.05,7.0,589,No,1
6a1dc27d98be8b62b696eb0c,22.0,male,Bachelor,42969.0,2,RENT,11326.0,MEDICAL,13.81,0.26,4.0,634,No,1
6a1dc27d98be8b62b6968a69,28.0,male,Associate,14638.0,3,OWN,2325.0,DEBTCONSOLIDATION,6.39,0.16,7.0,620,No,1
6a1dc27d98be8b62b6967b61,24.0,male,Bachelor,120948.0,0,MORTGAGE,5000.0,VENTURE,11.01,0.04,3.0,690,Yes,0
6a1dc27d98be8b62b696bef1,49.0,female,Associate,109015.0,23,RENT,12000.0,EDUCATION,11.01,0.11,16.0,649,Yes,0
6a1dc27d98be8b62b696768a,25.0,male,Master,89071.0,2,RENT,12000.0,EDUCATION,7.49,0.13,3.0,692,Yes,0
6a1dc27d98be8b62b69670a1,24.0,male,Associate,88733.0,0,MORTGAGE,12000.0,PERSONAL,11.01,0.14,4.0,598,No,0
6a1dc27d98be8b62b6969d81,29.0,female,Master,199122.0,7,RENT,7500.0,EDUCATION,10.62,0.04,7.0,676,Yes,0
6a1dc27d98be8b62b696e9c4,22.0,female,High School,22513.0,0,RENT,6000.0,VENTURE,7.61,0.27,3.0,648,No,1
6a1dc27d98be8b62b6966a7e,26.0,female,High School,23885.0,2,RENT,8500.0,DEBTCONSOLIDATION,9.99,0.36,2.0,637,No,1
6a1dc27d98be8b62b6969659,30.0,male,Master,97050.0,7,RENT,8900.0,MEDICAL,6.17,0.09,10.0,709,No,0
6a1dc27d98be8b62b6967943,24.0,male,Associate,111926.0,0,MORTGAGE,6000.0,HOMEIMPROVEMENT,11.01,0.05,4.0,643,Yes,0
6a1dc27d98be8b62b6965089,24.0,female,Associate,43183.0,2,MORTGAGE,7000.0,EDUCATION,5.42,0.16,3.0,698,Yes,0
6a1dc27d98be8b62b6966052,26.0,male,Master,62977.0,5,MORTGAGE,9600.0,HOMEIMPROVEMENT,15.21,0.15,4.0,545,Yes,0
6a1dc27d98be8b62b696aebd,29.0,male,Associate,116359.0,8,MORTGAGE,15200.0,MEDICAL,13.85,0.13,5.0,683,No,1
6a1dc27d98be8b62b696aa31,33.0,male,Associate,115136.0,15,MORTGAGE,3600.0,MEDICAL,8.49,0.03,10.0,646,No,0
6a1dc27d98be8b62b696a021,33.0,male,Associate,52255.0,9,RENT,8200.0,DEBTCONSOLIDATION,7.88,0.16,9.0,628,Yes,0
6a1dc27d98be8b62b696c60b,28.0,female,Master,217215.0,6,MORTGAGE,15081.0,HOMEIMPROVEMENT,12.23,0.07,10.0,653,Yes,0
6a1dc27d98be8b62b696d01b,28.0,male,Master,152376.0,5,MORTGAGE,7563.0,HOMEIMPROVEMENT,13.07,0.05,4.0,639,No,0
6a1dc27d98be8b62b696a712,29.0,female,Associate,90696.0,5,MORTGAGE,12000.0,PERSONAL,13.16,0.13,7.0,652,No,1
6a1dc27d98be8b62b6964584,25.0,female,High School,98704.0,6,RENT,25000.0,DEBTCONSOLIDATION,7.29,0.25,3.0,597,No,1
6a1dc27d98be8b62b696712c,24.0,female,Associate,90684.0,1,MORTGAGE,19750.0,VENTURE,11.12,0.22,3.0,632,Yes,0
6a1dc27d98be8b62b696cec0,23.0,female,Associate,43160.0,0,RENT,8000.0,EDUCATION,9.65,0.19,3.0,600,No,0
6a1dc27d98be8b62b696e976,28.0,male,Bachelor,47828.0,8,RENT,10153.0,DEBTCONSOLIDATION,15.13,0.21,7.0,619,No,1
6a1dc27d98be8b62b6969a37,30.0,male,Bachelor,107668.0,6,RENT,6000.0,MEDICAL,13.16,0.06,5.0,582,Yes,0
6a1dc27d98be8b62b6969413,28.0,female,Bachelor,49018.0,5,MORTGAGE,5000.0,VENTURE,11.01,0.1,10.0,694,No,0
6a1dc27d98be8b62b69648da,25.0,male,Associate,53946.0,7,RENT,17500.0,EDUCATION,12.53,0.32,4.0,601,No,1
6a1dc27d98be8b62b696a6c4,29.0,male,High School,96643.0,0,MORTGAGE,5000.0,PERSONAL,7.74,0.05,9.0,536,Yes,0
6a1dc27d98be8b62b696851d,25.0,male,High School,39425.0,2,RENT,8575.0,MEDICAL,15.62,0.22,2.0,676,No,1
6a1dc27d98be8b62b6967dc4,22.0,male,Bachelor,118737.0,0,MORTGAGE,25000.0,DEBTCONSOLIDATION,11.01,0.21,4.0,666,No,1
6a1dc27d98be8b62b696d611,25.0,female,Associate,42495.0,4,MORTGAGE,4000.0,EDUCATION,11.07,0.09,5.0,637,Yes,0
6a1dc27d98be8b62b6969147,27.0,male,Master,42795.0,3,MORTGAGE,5000.0,HOMEIMPROVEMENT,12.68,0.12,5.0,595,Yes,0
6a1dc27d98be8b62b696c320,51.0,male,High School,51152.0,29,MORTGAGE,15000.0,DEBTCONSOLIDATION,13.99,0.29,20.0,674,No,1
6a1dc27d98be8b62b696b9db,47.0,female,Bachelor,293584.0,20,RENT,9000.0,HOMEIMPROVEMENT,13.61,0.03,11.0,679,No,0
6a1dc27d98be8b62b69653ec,22.0,female,Associate,52462.0,0,RENT,4000.0,EDUCATION,11.01,0.08,4.0,681,No,0
6a1dc27d98be8b62b696e710,28.0,female,High School,176284.0,4,MORTGAGE,14651.0,DEBTCONSOLIDATION,7.11,0.08,5.0,590,No,0
6a1dc27d98be8b62b696c3c3,54.0,male,Master,156093.0,29,MORTGAGE,9000.0,EDUCATION,11.49,0.06,24.0,548,No,1
6a1dc27d98be8b62b69649f2,22.0,male,Associate,43133.0,0,RENT,1000.0,DEBTCONSOLIDATION,13.98,0.02,2.0,552,Yes,0
6a1dc27d98be8b62b6969c82,29.0,male,Master,52857.0,6,RENT,7200.0,VENTURE,6.03,0.14,7.0,633,Yes,0
6a1dc27d98be8b62b6969b7b,28.0,female,Bachelor,51434.0,2,RENT,6400.0,MEDICAL,5.79,0.12,6.0,650,Yes,0
6a1dc27d98be8b62b6964add,23.0,male,High School,51728.0,0,RENT,1500.0,DEBTCONSOLIDATION,10.71,0.03,2.0,641,No,0
6a1dc27d98be8b62b696c459,32.0,male,High School,29634.0,8,RENT,3500.0,MEDICAL,12.99,0.12,5.0,645,No,0
6a1dc27d98be8b62b696dc11,23.0,male,High School,41824.0,4,RENT,5000.0,EDUCATION,9.8,0.12,4.0,676,No,0
6a1dc27d98be8b62b6968c0e,35.0,male,Bachelor,49179.0,13,RENT,21000.0,VENTURE,19.41,0.43,10.0,671,No,1
6a1dc27d98be8b62b6967679,25.0,male,High School,80211.0,0,RENT,12000.0,PERSONAL,16.89,0.15,2.0,595,No,1
6a1dc27d98be8b62b6968cb2,28.0,female,Bachelor,27736.0,4,MORTGAGE,5725.0,VENTURE,14.79,0.21,9.0,584,No,1
6a1dc27d98be8b62b6968d51,29.0,male,Bachelor,184636.0,6,RENT,17600.0,VENTURE,8.7,0.1,8.0,604,No,0
6a1dc27d98be8b62b696538d,22.0,female,Bachelor,39854.0,4,MORTGAGE,6250.0,HOMEIMPROVEMENT,7.51,0.16,4.0,652,No,1
6a1dc27d98be8b62b696e138,26.0,female,Bachelor,83725.0,4,RENT,6550.0,MEDICAL,7.7,0.08,4.0,622,Yes,0
6a1dc27d98be8b62b69673ad,23.0,male,High School,72808.0,2,RENT,11400.0,PERSONAL,15.23,0.16,4.0,642,No,0
6a1dc27d98be8b62b696e8d0,25.0,female,Associate,80161.0,0,MORTGAGE,16002.0,VENTURE,10.02,0.2,4.0,632,Yes,0
6a1dc27d98be8b62b696a89a,33.0,female,High School,108878.0,9,RENT,12000.0,DEBTCONSOLIDATION,6.03,0.11,6.0,679,Yes,0
6a1dc27d98be8b62b69646c5,26.0,male,Associate,117668.0,0,RENT,21000.0,EDUCATION,7.9,0.18,3.0,711,Yes,0
6a1dc27d98be8b62b696e8d7,27.0,male,Associate,132731.0,4,MORTGAGE,16000.0,DEBTCONSOLIDATION,14.61,0.12,7.0,477,Yes,0
6a1dc27d98be8b62b6968a51,29.0,male,High School,192792.0,5,RENT,35000.0,VENTURE,14.27,0.18,8.0,553,No,0
6a1dc27d98be8b62b696a317,28.0,male,Bachelor,84906.0,4,MORTGAGE,3000.0,PERSONAL,6.39,0.04,8.0,633,No,0
6a1dc27d98be8b62b69657ae,21.0,male,Associate,46706.0,1,RENT,5000.0,PERSONAL,10.59,0.11,4.0,561,Yes,0
6a1dc27d98be8b62b6964ce0,24.0,male,Master,37260.0,2,MORTGAGE,6000.0,DEBTCONSOLIDATION,13.57,0.16,2.0,634,No,0
6a1dc27d98be8b62b696b6a2,44.0,female,Associate,229542.0,26,MORTGAGE,8000.0,PERSONAL,13.16,0.03,15.0,648,No,0
6a1dc27d98be8b62b6969ccd,33.0,male,Associate,83488.0,11,RENT,7400.0,HOMEIMPROVEMENT,9.76,0.09,5.0,629,Yes,0
6a1dc27d98be8b62b696567a,26.0,female,High School,116491.0,0,RENT,10000.0,EDUCATION,15.28,0.09,2.0,605,No,1
6a1dc27d98be8b62b696d1e7,29.0,female,Bachelor,169349.0,4,MORTGAGE,8371.0,VENTURE,11.66,0.05,4.0,648,Yes,0
6a1dc27d98be8b62b6968042,25.0,male,Bachelor,155347.0,0,MORTGAGE,28000.0,PERSONAL,7.9,0.18,3.0,664,Yes,0
6a1dc27d98be8b62b696944f,29.0,male,Bachelor,110836.0,6,RENT,4500.0,MEDICAL,10.65,0.04,5.0,621,No,0
6a1dc27d98be8b62b6968920,24.0,male,Bachelor,36332.0,2,MORTGAGE,11000.0,VENTURE,11.71,0.3,2.0,634,Yes,0
6a1dc27d98be8b62b696bb94,48.0,female,High School,66983.0,27,MORTGAGE,10000.0,HOMEIMPROVEMENT,11.01,0.15,11.0,734,No,0
6a1dc27d98be8b62b696da6b,32.0,female,Bachelor,36968.0,6,RENT,3350.0,PERSONAL,11.82,0.09,9.0,697,No,0
6a1dc27d98be8b62b6969eec,32.0,male,High School,67986.0,8,RENT,8000.0,DEBTCONSOLIDATION,7.66,0.12,5.0,666,Yes,0
6a1dc27d98be8b62b696e646,36.0,male,Associate,97225.0,16,MORTGAGE,15000.0,PERSONAL,8.4,0.15,13.0,677,Yes,0
6a1dc27d98be8b62b69670de,26.0,male,Bachelor,70059.0,2,RENT,10000.0,HOMEIMPROVEMENT,6.62,0.14,4.0,649,No,0
6a1dc27d98be8b62b696a90d,27.0,female,High School,108963.0,6,MORTGAGE,21000.0,VENTURE,15.62,0.19,9.0,605,No,0
6a1dc27d98be8b62b696f30e,23.0,female,High School,68735.0,2,MORTGAGE,25000.0,HOMEIMPROVEMENT,16.17,0.36,4.0,577,No,1
6a1dc27d98be8b62b696d035,26.0,female,Master,156968.0,1,MORTGAGE,30000.0,VENTURE,10.94,0.19,5.0,618,Yes,0
6a1dc27d98be8b62b696aa27,27.0,male,Master,115148.0,6,MORTGAGE,25000.0,HOMEIMPROVEMENT,10.99,0.22,5.0,648,Yes,0
6a1dc27d98be8b62b696ac08,28.0,female,Master,102880.0,4,RENT,14400.0,EDUCATION,9.07,0.14,8.0,699,Yes,0
6a1dc27d98be8b62b6969e28,34.0,male,Bachelor,42811.0,10,RENT,8000.0,DEBTCONSOLIDATION,11.01,0.19,10.0,552,Yes,0
6a1dc27d98be8b62b696c55c,37.0,male,Bachelor,48949.0,15,RENT,5000.0,PERSONAL,11.1,0.1,13.0,635,Yes,0
6a1dc27d98be8b62b6964a19,26.0,male,Bachelor,61243.0,2,RENT,1000.0,PERSONAL,5.42,0.02,3.0,668,No,0
6a1dc27d98be8b62b696ef6b,26.0,female,Bachelor,72943.0,2,RENT,2731.0,MEDICAL,14.07,0.04,4.0,664,No,1
6a1dc27d98be8b62b696733c,22.0,male,High School,39709.0,1,RENT,11100.0,VENTURE,12.21,0.28,3.0,631,No,1
6a1dc27d98be8b62b69644cf,22.0,female,Bachelor,331034.0,0,OWN,12000.0,VENTURE,11.58,0.04,2.0,602,Yes,0
6a1dc27d98be8b62b696f01c,23.0,male,Bachelor,36926.0,1,RENT,4000.0,MEDICAL,16.3,0.11,4.0,533,No,1
6a1dc27d98be8b62b696b29f,35.0,male,Associate,32167.0,15,RENT,8000.0,PERSONAL,7.9,0.25,6.0,620,No,1
6a1dc27d98be8b62b6969ba0,28.0,female,Associate,65933.0,5,MORTGAGE,10000.0,VENTURE,9.99,0.15,9.0,651,Yes,0
6a1dc27d98be8b62b6969358,35.0,male,Master,43094.0,17,RENT,4000.0,MEDICAL,13.35,0.09,8.0,666,Yes,0
6a1dc27d98be8b62b6968ebd,31.0,male,High School,37013.0,13,MORTGAGE,2000.0,PERSONAL,7.9,0.05,10.0,494,Yes,0
6a1dc27d98be8b62b6965e13,25.0,female,Associate,56725.0,1,RENT,6000.0,PERSONAL,14.72,0.11,4.0,647,Yes,0
6a1dc27d98be8b62b69658cb,23.0,male,High School,83739.0,0,RENT,9000.0,EDUCATION,9.63,0.11,4.0,575,No,1
6a1dc27d98be8b62b696aff1,35.0,male,High School,173501.0,10,MORTGAGE,8000.0,PERSONAL,10.62,0.05,7.0,644,No,0
6a1dc27d98be8b62b696a125,32.0,female,Associate,79041.0,9,OWN,12000.0,PERSONAL,13.35,0.15,9.0,601,Yes,0
6a1dc27d98be8b62b69673c9,26.0,female,Doctorate,96128.0,4,MORTGAGE,6000.0,EDUCATION,11.36,0.06,2.0,647,Yes,0
6a1dc27d98be8b62b696e693,23.0,female,Associate,79800.0,2,MORTGAGE,15000.0,HOMEIMPROVEMENT,15.42,0.19,4.0,581,Yes,0
6a1dc27d98be8b62b696e09c,22.0,male,Associate,73070.0,0,RENT,8000.0,EDUCATION,14.35,0.11,3.0,613,No,0
6a1dc27d98be8b62b69656b7,25.0,male,Associate,211056.0,1,RENT,10000.0,HOMEIMPROVEMENT,15.05,0.05,4.0,658,No,0
6a1dc27d98be8b62b696dee9,26.0,female,Associate,66096.0,0,MORTGAGE,4000.0,HOMEIMPROVEMENT,5.53,0.06,3.0,646,Yes,0
6a1dc27d98be8b62b69695b2,27.0,female,Master,49685.0,1,RENT,5000.0,MEDICAL,13.49,0.1,8.0,591,No,0
6a1dc27d98be8b62b6967eac,21.0,male,High School,32718.0,0,OWN,7500.0,MEDICAL,6.62,0.23,4.0,613,Yes,0
6a1dc27d98be8b62b696ed0e,25.0,male,Bachelor,21512.0,3,RENT,4964.0,HOMEIMPROVEMENT,6.95,0.23,3.0,602,No,1
6a1dc27d98be8b62b6966f30,21.0,female,Master,54811.0,0,RENT,10000.0,EDUCATION,11.01,0.18,2.0,631,No,0
6a1dc27d98be8b62b696c8f8,22.0,male,Associate,34092.0,0,RENT,8452.0,VENTURE,6.82,0.25,3.0,629,No,0
6a1dc27d98be8b62b696d1ca,34.0,male,Bachelor,95782.0,10,MORTGAGE,4800.0,HOMEIMPROVEMENT,9.22,0.05,6.0,641,Yes,0
6a1dc27d98be8b62b6966c8b,22.0,male,Bachelor,73249.0,0,RENT,9600.0,PERSONAL,7.9,0.13,3.0,674,No,0
6a1dc27d98be8b62b6969464,35.0,female,Doctorate,21310.0,15,RENT,4750.0,MEDICAL,9.32,0.22,6.0,591,No,1
6a1dc27d98be8b62b696e223,26.0,male,Bachelor,96688.0,3,MORTGAGE,8000.0,MEDICAL,12.68,0.08,4.0,628,No,0
6a1dc27d98be8b62b6969ac0,29.0,male,Master,111418.0,7,RENT,7000.0,VENTURE,9.32,0.06,10.0,616,Yes,0
6a1dc27d98be8b62b696e81e,22.0,female,Associate,29782.0,0,RENT,5000.0,DEBTCONSOLIDATION,13.2,0.17,4.0,702,No,0
6a1dc27d98be8b62b6964def,23.0,male,Associate,60221.0,0,RENT,2500.0,DEBTCONSOLIDATION,11.01,0.04,2.0,673,No,1
6a1dc27d98be8b62b6965e02,22.0,male,Associate,54762.0,0,RENT,6000.0,PERSONAL,13.23,0.11,4.0,663,No,0
6a1dc27d98be8b62b6968a97,28.0,female,Bachelor,300765.0,3,MORTGAGE,35000.0,PERSONAL,11.71,0.12,7.0,690,No,0
6a1dc27d98be8b62b69679fa,24.0,male,Master,41190.0,0,OWN,2500.0,VENTURE,6.39,0.06,3.0,669,Yes,0
6a1dc27d98be8b62b696b651,36.0,male,Doctorate,1440982.0,15,OWN,10000.0,MEDICAL,6.54,0.01,11.0,682,Yes,0
6a1dc27d98be8b62b696f064,34.0,male,High School,37024.0,7,RENT,11982.0,DEBTCONSOLIDATION,9.69,0.32,6.0,613,No,1
6a1dc27d98be8b62b696d85a,23.0,female,High School,46497.0,0,RENT,8000.0,HOMEIMPROVEMENT,10.18,0.17,3.0,564,Yes,0
6a1dc27d98be8b62b696da98,24.0,male,Bachelor,24909.0,1,RENT,2055.0,EDUCATION,10.78,0.08,5.0,656,Yes,0
6a1dc27d98be8b62b696efe0,49.0,female,Master,154384.0,28,MORTGAGE,7671.0,EDUCATION,16.81,0.05,12.0,695,No,1
6a1dc27d98be8b62b6965d68,23.0,male,Bachelor,37213.0,4,RENT,6000.0,DEBTCONSOLIDATION,16.32,0.16,3.0,667,No,1
6a1dc27d98be8b62b696889a,26.0,male,Associate,63136.0,3,OWN,5000.0,DEBTCONSOLIDATION,15.65,0.08,4.0,577,Yes,0
6a1dc27d98be8b62b69682cd,22.0,male,Master,12103.0,0,RENT,1200.0,EDUCATION,10.37,0.1,2.0,671,No,0
6a1dc27d98be8b62b696b761,37.0,female,Associate,30783.0,13,OWN,10625.0,VENTURE,13.06,0.35,12.0,649,Yes,0
6a1dc27d98be8b62b696751a,24.0,male,Associate,52338.0,3,RENT,12000.0,PERSONAL,11.36,0.23,2.0,609,Yes,0
6a1dc27d98be8b62b6966e2e,26.0,male,Doctorate,84828.0,1,MORTGAGE,14000.0,DEBTCONSOLIDATION,13.49,0.17,2.0,674,Yes,0
6a1dc27d98be8b62b6966dc8,23.0,male,Bachelor,76040.0,1,MORTGAGE,10000.0,DEBTCONSOLIDATION,15.7,0.13,3.0,697,No,1
6a1dc27d98be8b62b696b4cf,33.0,male,Master,163129.0,11,OWN,6275.0,HOMEIMPROVEMENT,6.91,0.04,7.0,684,Yes,0
6a1dc27d98be8b62b696a731,29.0,female,Associate,56004.0,6,RENT,12000.0,MEDICAL,10.74,0.21,10.0,612,Yes,0
6a1dc27d98be8b62b69691cd,27.0,female,Master,44033.0,2,MORTGAGE,4000.0,VENTURE,11.49,0.09,9.0,721,No,0
6a1dc27d98be8b62b69687af,24.0,male,High School,95528.0,4,RENT,8000.0,MEDICAL,11.49,0.08,4.0,652,Yes,0
6a1dc27d98be8b62b696c985,27.0,female,Bachelor,79103.0,4,RENT,8400.0,EDUCATION,7.15,0.11,5.0,629,Yes,0
6a1dc27d98be8b62b69663f0,26.0,male,Bachelor,46806.0,6,RENT,7200.0,MEDICAL,9.91,0.15,2.0,600,No,0
6a1dc27d98be8b62b696e1fc,23.0,female,High School,72928.0,0,MORTGAGE,7000.0,PERSONAL,7.66,0.1,4.0,670,No,0
6a1dc27d98be8b62b6969c54,29.0,female,Bachelor,66970.0,4,MORTGAGE,6400.0,VENTURE,7.88,0.1,9.0,695,Yes,0
6a1dc27d98be8b62b6969f27,32.0,male,Associate,19834.0,12,RENT,5000.0,HOMEIMPROVEMENT,5.42,0.25,5.0,586,No,1
